station_id,longitude,latitude,utc_time,temperature,pressure,humidity,wind_direction,wind_speed,weather
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 06:00:00,3.2,1033.7,11,227.0,1.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 07:00:00,3.5,1033.2,11,98.0,1.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 08:00:00,4.6,1032.7,9,181.0,1.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 09:00:00,3.3,1032.5,11,222.0,1.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 10:00:00,0.8,1032.5,16,214.0,1.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 11:00:00,-1.0,1032.5,22,246.0,1.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 12:00:00,-2.8,1032.3,41,999017.0,0.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 13:00:00,-4.8,1032.0,52,999017.0,0.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 14:00:00,-5.3,1031.8,44,25.0,1.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 15:00:00,-6.2,1031.7,45,15.0,1.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 16:00:00,-5.8,1031.6,40,19.0,1.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 17:00:00,-5.7,1031.3,33,14.0,1.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 18:00:00,-6.9,1031.2,42,23.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 19:00:00,-6.9,1030.9,37,358.0,0.9,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 20:00:00,-7.6,1030.3,40,21.0,1.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 21:00:00,-8.2,1030.0,40,18.0,0.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 22:00:00,-8.1,1029.5,39,23.0,2.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-01 23:00:00,-7.8,1029.4,37,341.0,1.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 00:00:00,-7.8,1029.8,37,8.0,1.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 01:00:00,-5.8,1029.8,32,6.0,1.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 02:00:00,-2.7,1029.4,24,19.0,1.7,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 03:00:00,-0.5,1028.8,20,58.0,1.3,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 04:00:00,1.8,1027.7,17,73.0,1.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 05:00:00,3.2,1026.0,14,333.0,1.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 06:00:00,4.9,1024.7,13,211.0,1.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 07:00:00,5.4,1024.1,13,219.0,1.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 08:00:00,5.2,1023.6,13,187.0,1.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 09:00:00,4.2,1023.5,16,183.0,0.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 10:00:00,0.7,1023.6,32,999017.0,0.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 11:00:00,-1.5,1023.9,44,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 12:00:00,-2.3,1023.6,41,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 13:00:00,-3.1,1023.5,47,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 14:00:00,-3.2,1023.3,37,16.0,1.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 15:00:00,-3.1,1023.1,38,21.0,1.4,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 16:00:00,-3.4,1022.7,39,25.0,1.5,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 17:00:00,-3.6,1022.5,35,24.0,1.4,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 18:00:00,-4.1,1022.6,38,24.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 19:00:00,-4.5,1022.4,39,8.0,1.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 20:00:00,-4.8,1022.1,40,353.0,0.9,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 21:00:00,-5.3,1021.9,46,29.0,1.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 22:00:00,-4.9,1021.9,39,5.0,1.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-02 23:00:00,-5.1,1022.0,41,15.0,1.7,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 00:00:00,-5.2,1022.4,42,28.0,1.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 01:00:00,-3.3,1022.3,36,19.0,1.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 02:00:00,-0.7,1021.9,29,21.0,1.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 03:00:00,0.9,1021.3,26,16.0,1.2,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 04:00:00,3.1,1020.3,22,57.0,0.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 05:00:00,4.3,1019.1,22,85.0,1.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 06:00:00,4.9,1017.9,21,135.0,1.5,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 07:00:00,5.8,1017.5,19,173.0,1.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 08:00:00,5.6,1016.9,22,173.0,2.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 09:00:00,4.8,1017.3,24,170.0,1.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 10:00:00,2.9,1017.6,34,161.0,0.9,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 11:00:00,0.9,1017.8,39,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 12:00:00,-0.7,1017.7,50,999017.0,0.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 13:00:00,-1.5,1017.8,59,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 14:00:00,-1.2,1017.5,50,22.0,0.7,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 15:00:00,-0.3,1017.5,46,20.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 16:00:00,0.0,1017.6,47,36.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 17:00:00,0.2,1017.1,46,26.0,0.9,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 18:00:00,0.0,1016.8,44,22.0,1.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 19:00:00,0.0,1016.6,46,24.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 20:00:00,0.4,1016.0,47,24.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 21:00:00,0.3,1015.8,46,17.0,1.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 22:00:00,-0.4,1015.6,48,12.0,1.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-03 23:00:00,-2.0,1015.9,53,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 00:00:00,-2.9,1016.3,59,999017.0,0.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 01:00:00,-0.7,1016.5,48,17.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 02:00:00,1.4,1016.2,40,325.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 03:00:00,3.6,1015.7,37,111.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 04:00:00,5.2,1014.9,34,56.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 05:00:00,6.8,1013.5,32,17.0,0.7,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 06:00:00,7.7,1012.4,30,212.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 07:00:00,8.6,1011.9,29,195.0,1.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 08:00:00,9.0,1011.7,29,214.0,1.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 09:00:00,7.6,1012.2,33,108.0,1.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 10:00:00,4.5,1013.3,41,201.0,0.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 11:00:00,3.2,1014.2,46,12.0,0.9,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 12:00:00,5.2,1014.8,33,319.0,1.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 13:00:00,3.4,1015.7,38,297.0,1.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 14:00:00,2.4,1016.1,42,318.0,1.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 15:00:00,-1.5,1016.4,58,999017.0,0.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 16:00:00,-2.7,1016.5,63,37.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 17:00:00,-3.1,1016.6,67,101.0,0.4,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 18:00:00,-3.6,1016.8,60,308.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 19:00:00,-0.3,1017.1,44,295.0,2.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 20:00:00,1.0,1017.7,40,329.0,1.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 21:00:00,-1.2,1018.1,46,294.0,1.3,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 22:00:00,-0.5,1017.7,37,307.0,1.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-04 23:00:00,-2.0,1018.4,45,33.0,0.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 00:00:00,-2.4,1019.3,46,303.0,0.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 01:00:00,3.0,1019.9,29,11.0,0.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 02:00:00,4.6,1019.9,19,307.0,5.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 03:00:00,5.9,1019.6,17,304.0,4.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 04:00:00,7.0,1018.8,14,302.0,5.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 05:00:00,8.1,1017.8,14,11.0,3.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 06:00:00,7.7,1017.0,15,70.0,2.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 07:00:00,8.1,1016.9,14,104.0,2.7,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 08:00:00,8.2,1017.0,13,289.0,0.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 09:00:00,7.5,1017.9,14,8.0,0.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 10:00:00,6.9,1019.2,14,336.0,3.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 11:00:00,6.3,1020.4,16,1.0,2.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 12:00:00,3.9,1021.5,20,19.0,1.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 13:00:00,3.1,1022.2,23,29.0,1.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 14:00:00,2.2,1022.9,25,31.0,1.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 15:00:00,1.9,1023.5,26,60.0,2.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 16:00:00,1.2,1024.4,28,49.0,2.7,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 17:00:00,0.8,1024.8,30,49.0,3.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 18:00:00,0.1,1025.5,30,49.0,2.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 19:00:00,0.0,1027.0,30,47.0,3.3,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 20:00:00,-0.3,1026.8,30,52.0,3.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 21:00:00,-1.0,1027.6,32,48.0,3.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 22:00:00,-1.9,1028.0,33,62.0,2.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-05 23:00:00,-1.8,1028.5,31,62.0,3.7,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 00:00:00,-1.7,1029.8,30,52.0,3.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 01:00:00,-0.2,1030.6,26,56.0,4.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 02:00:00,1.2,1030.6,22,44.0,3.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 03:00:00,2.5,1030.8,17,64.0,4.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 04:00:00,3.4,1030.0,14,58.0,3.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 05:00:00,4.0,1028.9,15,286.0,1.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 06:00:00,4.9,1028.0,15,147.0,1.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 07:00:00,4.1,1027.6,16,209.0,1.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 08:00:00,4.0,1027.9,17,204.0,1.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 09:00:00,3.6,1028.4,18,195.0,2.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 10:00:00,2.3,1028.5,22,183.0,1.3,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 11:00:00,1.6,1028.5,24,185.0,1.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 12:00:00,1.6,1029.1,25,210.0,1.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 13:00:00,0.5,1029.3,29,257.0,0.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 14:00:00,-0.7,1029.6,36,257.0,0.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 15:00:00,-2.2,1029.6,44,176.0,0.4,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 16:00:00,-2.7,1029.5,51,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 17:00:00,-2.4,1029.3,43,79.0,0.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 18:00:00,-3.1,1028.8,52,150.0,0.5,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 19:00:00,-2.7,1029.2,47,105.0,0.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 20:00:00,-2.3,1028.6,43,27.0,1.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 21:00:00,-1.9,1028.4,45,60.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 22:00:00,-2.1,1027.9,47,58.0,0.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-06 23:00:00,-2.2,1028.4,47,30.0,1.7,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 00:00:00,-1.8,1029.0,50,67.0,1.5,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 01:00:00,-1.2,1029.2,51,90.0,1.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 02:00:00,-0.3,1029.2,49,160.0,0.9,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 03:00:00,0.6,1029.1,46,20.0,0.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 04:00:00,0.2,1028.7,59,272.0,2.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 05:00:00,0.2,1027.8,62,24.0,1.9,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 06:00:00,0.6,1027.0,61,75.0,2.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 07:00:00,0.9,1026.6,57,39.0,2.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 08:00:00,1.1,1026.3,55,63.0,2.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 09:00:00,0.9,1026.3,55,57.0,2.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 10:00:00,0.2,1026.4,59,53.0,1.6,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 11:00:00,-0.7,1027.0,63,27.0,0.8,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 12:00:00,-1.6,1026.8,70,69.0,0.5,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 13:00:00,-2.2,1026.6,70,4.0,0.5,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 14:00:00,-2.8,1026.7,73,302.0,1.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 15:00:00,-3.0,1026.9,74,277.0,0.7,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 16:00:00,-3.7,1027.3,78,999017.0,0.2,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 17:00:00,-4.1,1027.1,81,999017.0,0.0,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 18:00:00,-3.6,1027.2,79,37.0,1.1,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 19:00:00,-4.1,1026.9,77,17.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 20:00:00,-4.2,1026.4,73,19.0,1.7,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 21:00:00,-4.2,1026.8,69,19.0,1.3,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 22:00:00,-4.0,1027.1,64,14.0,1.7,Haze
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-07 23:00:00,-3.5,1027.9,51,49.0,1.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 00:00:00,-2.9,1028.7,46,323.0,1.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 01:00:00,-1.0,1029.1,34,23.0,2.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 02:00:00,0.1,1029.0,29,59.0,3.3,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 03:00:00,1.1,1028.7,26,35.0,2.6,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 04:00:00,2.1,1027.8,22,24.0,2.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 05:00:00,3.2,1026.9,20,329.0,1.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 06:00:00,3.4,1026.0,16,298.0,5.5,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 07:00:00,3.3,1025.9,15,310.0,6.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 08:00:00,2.6,1026.0,16,308.0,6.2,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 09:00:00,1.4,1026.4,16,313.0,6.2,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 10:00:00,-0.4,1027.4,19,310.0,5.8,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 11:00:00,-1.3,1028.3,21,308.0,5.7,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 12:00:00,-2.1,1029.0,23,323.0,5.2,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 13:00:00,-2.6,1029.3,24,310.0,4.3,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 14:00:00,-3.0,1028.9,25,310.0,5.4,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 15:00:00,-3.2,1028.8,27,311.0,6.1,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 16:00:00,-3.3,1028.5,27,311.0,6.0,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 17:00:00,-3.3,1027.9,26,310.0,5.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 18:00:00,-3.4,1027.6,26,310.0,5.7,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 19:00:00,-3.7,1027.0,26,312.0,3.9,Sunny/clear
shunyi_meo,116.6152777777778,40.126666666666665,2017-02-08 20:00:00,-4.0,1026.4,26,312.0,3.4,Sunny/clear
